ID;Mun/UF;MUNICIPIO;UF;LATITUDE;LONGITUDE
606;VARZEA DA ROCA - BA;VARZEA DA ROCA;BA;-11,6;-40,13
307;CORACAO DE MARIA - BA;CORACAO DE MARIA;BA;-12,23;-38,75
480;NOVA VICOSA - BA;NOVA VICOSA;BA;-17,89;-39,37
283;CAPELA DO ALTO ALEGRE - BA;CAPELA DO ALTO ALEGRE;BA;-11,66;-39,83
255;BROTAS DE MACAUBAS - BA;BROTAS DE MACAUBAS;BA;-11,99;-42,62
1898;PATIS - MG;PATIS;MG;-16,07;-44,08
584;TANQUINHO - BA;TANQUINHO;BA;-11,97;-39,1
319;DIAS D'AVILA - BA;Dias d'Avila;BA;-12,61;-38,29
588;TEODORO SAMPAIO - BA;TEODORO SAMPAIO;BA;-12,29;-38,62
523;RIACHAO DO JACUIPE - BA;RIACHAO DO JACUIPE;BA;-11,81;-39,38
607;VARZEA DO POCO - BA;VARZEA DO POCO;BA;-11,52;-40,32
1485;CARBONITA - MG;CARBONITA;MG;-17,52;-43,01
1646;GLAUCILANDIA - MG;GLAUCILANDIA;MG;-16,85;-43,69
330;FEIRA DA MATA - BA;FEIRA DA MATA;BA;-14,2;-44,28
351;IBIPEBA - BA;IBIPEBA;BA;-11,64;-42,01
452;MATA DE SAO JOAO - BA;MATA DE SAO JOAO;BA;-12,53;-38,29
1386;ARICANDUVA - MG;ARICANDUVA;MG;-17,86;-42,55
536;SANTA BARBARA - BA;SANTA BARBARA;BA;-11,95;-38,97
1830;MONTALVANIA - MG;MONTALVANIA;MG;-14,42;-44,36
455;MIGUEL CALMON - BA;MIGUEL CALMON;BA;-11,42;-40,59
547;SANTANOPOLIS - BA;SANTANOPOLIS;BA;-12,01;-38,86
464;MUCURI - BA;MUCURI;BA;-18,08;-39,55
1825;MIRAVANIA - MG;MIRAVANIA;MG;-14,74;-44,4
213;AMERICA DOURADA - BA;AMERICA DOURADA;BA;-11,45;-41,43
495;PEDRAO - BA;PEDRAO;BA;-12,15;-38,65
1343;AGUA BOA - MG;AGUA BOA;MG;-17,99;-42,38
1838;MONTES CLAROS - MG;MONTES CLAROS;MG;-16,73;-43,86
1736;JANUARIA - MG;JANUARIA;MG;-15,48;-44,36
508;POJUCA - BA;POJUCA;BA;-12,43;-38,32
475;NOVA FATIMA - BA;NOVA FATIMA;BA;-11,6;-39,63
1658;GUARACIAMA - MG;GUARACIAMA;MG;-17,01;-43,67
373;IRARA - BA;IRARA;BA;-12,05;-38,76
1455;CAMPANARIO - MG;CAMPANARIO;MG;-18,23;-41,74
1534;CONEGO MARINHO - MG;CONEGO MARINHO;MG;-15,29;-44,41
292;CATU - BA;CATU;BA;-12,35;-38,37
575;SERROLANDIA - BA;SERROLANDIA;BA;-11,41;-40,3
369;IPUPIARA - BA;IPUPIARA;BA;-11,82;-42,61
358;IBITITA - BA;IBITITA;BA;-11,54;-41,97
1822;MIRABELA - MG;MIRABELA;MG;-16,26;-44,16
277;CANDEAL - BA;CANDEAL;BA;-11,8;-39,11
1738;JAPONVAR - MG;JAPONVAR;MG;-15,99;-44,27
1780;LONTRA - MG;LONTRA;MG;-15,9;-44,3
826;ECOPORANGA - ES;ECOPORANGA;ES;-18,37;-40,83
1912;PEDRAS DE MARIA DA CRUZ - MG;PEDRAS DE MARIA DA CRUZ;MG;-15,6;-44,39
360;ICHU - BA;ICHU;BA;-11,74;-39,19
518;QUIXABEIRA - BA;QUIXABEIRA;BA;-11,41;-40,12
359;IBOTIRAMA - BA;IBOTIRAMA;BA;-12,18;-43,22
337;GAVIAO - BA;GAVIAO;BA;-11,47;-39,78
1706;ITAMARANDIBA - MG;ITAMARANDIBA;MG;-17,85;-42,85
1922;PESCADOR - MG;PESCADOR;MG;-18,35;-41,59
555;SAO FELIX DO CORIBE - BA;SAO FELIX DO CORIBE;BA;-13,4;-44,19
284;CAPIM GROSSO - BA;CAPIM GROSSO;BA;-11,38;-40,01
542;SANTA MARIA DA VITORIA - BA;SANTA MARIA DA VITORIA;BA;-13,39;-44,19
560;SAO JOSE DO JACUIPE - BA;SAO JOSE DO JACUIPE;BA;-11,41;-39,86
856;PINHEIROS - ES;PINHEIROS;ES;-18,38;-40,12
485;OURICANGAS - BA;OURICANGAS;BA;-12,01;-38,61
552;SAO DOMINGOS - BA;SAO DOMINGOS;BA;-11,5;-39,54
417;JOAO DOURADO - BA;JOAO DOURADO;BA;-11,35;-41,66
430;LAPAO - BA;LAPAO;BA;-11,38;-41,83
608;VARZEA NOVA - BA;VARZEA NOVA;BA;-11,25;-40,94
1855;NOVA BELEM - MG;NOVA BELEM;MG;-18,47;-41,01
227;ARAMARI - BA;ARAMARI;BA;-12,08;-38,49
2096;SAO SEBASTIAO DO MARANHAO - MG;SAO SEBASTIAO DO MARANHAO;MG;-18,08;-42,57
429;LAMARAO - BA;LAMARAO;BA;-11,78;-38,9
1858;NOVA MODICA - MG;NOVA MODICA;MG;-18,43;-41,5
208;ALAGOINHAS - BA;ALAGOINHAS;BA;-12,13;-38,41
206;AGUA FRIA - BA;AGUA FRIA;BA;-11,86;-38,76
1415;BOCAIUVA - MG;BOCAIUVA;MG;-17,1;-43,81
302;CONCEICAO DO COITE - BA;CONCEICAO DO COITE;BA;-11,56;-39,28
2082;SAO JOSE DO DIVINO - MG;SAO JOSE DO DIVINO;MG;-18,47;-41,38
546;SANTANA - BA;SANTANA;BA;-12,98;-44,05
1868;OLHOS-D'AGUA - MG;OLHOS-D'AGUA;MG;-17,39;-43,57
521;RETIROLANDIA - BA;RETIROLANDIA;BA;-11,49;-39,42
299;COCOS - BA;COCOS;BA;-14,18;-44,53
2016;SANTA MARIA DO SUACUI - MG;SANTA MARIA DO SUACUI;MG;-18,19;-42,41
309;CORIBE - BA;CORIBE;BA;-13,82;-44,45
2079;SAO JOSE DA SAFIRA - MG;SAO JOSE DA SAFIRA;MG;-18,32;-42,14
574;SERRINHA - BA;SERRINHA;BA;-11,66;-39
803;AGUA DOCE DO NORTE - ES;AGUA DOCE DO NORTE;ES;-18,54;-40,97
572;SERRA DOURADA - BA;SERRA DOURADA;BA;-12,76;-43,95
374;IRECE - BA;IRECE;BA;-11,3;-41,85
408;JACOBINA - BA;JACOBINA;BA;-11,18;-40,51
224;ARACAS - BA;ARACAS;BA;-12,22;-38,2
1753;JOSE RAYDAN - MG;JOSE RAYDAN;MG;-18,21;-42,49
605;VALENTE - BA;VALENTE;BA;-11,41;-39,46
406;JABORANDI - BA;JABORANDI;BA;-13,61;-44,43
1431;BRASILIA DE MINAS - MG;BRASILIA DE MINAS;MG;-16,2;-44,42
1734;JAMPRUCA - MG;JAMPRUCA;MG;-18,46;-41,8
1699;ITABIRINHA DE MANTENA - MG;ITABIRINHA DE MANTENA;MG;-18,56;-41,23
814;BOA ESPERANCA - ES;BOA ESPERANCA;ES;-18,54;-40,29
274;CANAPOLIS - BA;CANAPOLIS;BA;-13,07;-44,2
513;PRESIDENTE DUTRA - BA;PRESIDENTE DUTRA;BA;-11,29;-41,98
598;UIBAI - BA;UIBAI;BA;-11,33;-42,13
875;VILA PAVAO - ES;VILA PAVAO;ES;-18,61;-40,61
581;TABOCAS DO BREJO VELHO - BA;TABOCAS DO BREJO VELHO;BA;-12,7;-44
2049;SAO FELIX DE MINAS - MG;SAO FELIX DE MINAS;MG;-18,59;-41,48
1638;FREI LAGONEGRO - MG;FREI LAGONEGRO;MG;-18,16;-42,76
389;ITANAGRA - BA;ITANAGRA;BA;-12,26;-38,04
557;SAO GABRIEL - BA;SAO GABRIEL;BA;-11,22;-41,91
263;CAEM - BA;CAEM;BA;-11,09;-40,43
338;GENTIO DO OURO - BA;GENTIO DO OURO;BA;-11,42;-42,5
1425;BONITO DE MINAS - MG;BONITO DE MINAS;MG;-15,32;-44,75
244;BIRITINGA - BA;BIRITINGA;BA;-11,61;-38,8
1637;FREI INOCENCIO - MG;FREI INOCENCIO;MG;-18,54;-41,92
1798;MARILAC - MG;MARILAC;MG;-18,5;-42,08
1782;LUISLANDIA - MG;LUISLANDIA;MG;-16,11;-44,58
1847;NACIP RAYDAN - MG;NACIP RAYDAN;MG;-18,45;-42,24
2084;SAO JOSE DO JACURI - MG;SAO JOSE DO JACURI;MG;-18,27;-42,67
1817;MENDES PIMENTEL - MG;MENDES PIMENTEL;MG;-18,66;-41,4
2113;SENADOR MODESTINO GONCALVES - MG;SENADOR MODESTINO GONCALVES;MG;-17,94;-43,22
589;TEOFILANDIA - BA;TEOFILANDIA;BA;-11,48;-38,99
589;Barrocas;Barrocas;BA;-11,48;-38,99
468;MUQUEM DE SAO FRANCISCO - BA;MUQUEM DE SAO FRANCISCO;BA;-12,06;-43,54
1604;ENGENHEIRO NAVARRO - MG;ENGENHEIRO NAVARRO;MG;-17,28;-43,95
1545;CORACAO DE JESUS - MG;CORACAO DE JESUS;MG;-16,68;-44,36
254;BREJOLANDIA - BA;BREJOLANDIA;BA;-12,48;-43,96
1808;MATHIAS LOBATO - MG;MATHIAS LOBATO;MG;-18,59;-41,9
2187;VIRGOLANDIA - MG;VIRGOLANDIA;MG;-18,47;-42,3
2070;SAO JOAO DO MANTENINHA - MG;SAO JOAO DO MANTENINHA;MG;-18,72;-41,16
853;NOVA VENECIA - ES;NOVA VENECIA;ES;-18,71;-40,4
268;CALDEIRAO GRANDE - BA;CALDEIRAO GRANDE;BA;-11,02;-40,3
1522;COLUNA - MG;COLUNA;MG;-18,23;-42,84
821;CONCEICAO DA BARRA - ES;CONCEICAO DA BARRA;ES;-18,59;-39,73
2089;SAO PEDRO DO SUACUI - MG;SAO PEDRO DO SUACUI;MG;-18,36;-42,6
813;BARRA DE SAO FRANCISCO - ES;BARRA DE SAO FRANCISCO;ES;-18,75;-40,89
545;SANTALUZ - BA;SANTALUZ;BA;-11,25;-39,37
486;OUROLANDIA - BA;OUROLANDIA;BA;-10,97;-41,08
457;MIRANGABA - BA;MIRANGABA;BA;-10,95;-40,57
1793;MANTENA - MG;MANTENA;MG;-18,78;-40,98
1510;CENTRAL DE MINAS - MG;CENTRAL DE MINAS;MG;-18,76;-41,3
2072;SAO JOAO DO PACUI - MG;SAO JOAO DO PACUI;MG;-16,54;-44,51
1519;CLARO DOS POCOES - MG;CLARO DOS POCOES;MG;-17,08;-44,2
2064;SAO JOAO DA LAGOA - MG;SAO JOAO DA LAGOA;MG;-16,85;-44,35
294;CENTRAL - BA;CENTRAL;BA;-11,13;-42,11
365;INHAMBUPE - BA;INHAMBUPE;BA;-11,78;-38,35
564;SATIRO DIAS - BA;SATIRO DIAS;BA;-11,6;-38,6
566;SAUDE - BA;SAUDE;BA;-10,94;-40,41
1621;FELICIO DOS SANTOS - MG;FELICIO DOS SANTOS;MG;-18,07;-43,24
1583;DIVINO DAS LARANJEIRAS - MG;DIVINO DAS LARANJEIRAS;MG;-18,77;-41,48
868;SAO MATEUS - ES;SAO MATEUS;ES;-18,71;-39,85
420;JUSSARA - BA;JUSSARA;BA;-11,04;-41,96
2060;SAO GONCALO DO RIO PRETO - MG;SAO GONCALO DO RIO PRETO;MG;-18;-43,39
324;ENTRE RIOS - BA;ENTRE RIOS;BA;-11,94;-38,08
226;ARACI - BA;ARACI;BA;-11,33;-38,96
311;CORRENTINA - BA;CORRENTINA;BA;-13,34;-44,63
1549;COROACI - MG;COROACI;MG;-18,62;-42,28
844;MANTENOPOLIS - ES;MANTENOPOLIS;ES;-18,86;-41,12
1988;RIO VERMELHO - MG;RIO VERMELHO;MG;-18,29;-43
1905;PECANHA - MG;PECANHA;MG;-18,54;-42,55
1469;CANTAGALO - MG;CANTAGALO;MG;-18,52;-42,62
2050;SAO FRANCISCO - MG;SAO FRANCISCO;MG;-15,94;-44,86
614;WANDERLEY - BA;WANDERLEY;BA;-12,12;-43,88
1903;PAULISTAS - MG;PAULISTAS;MG;-18,42;-42,86
2159;UBAI - MG;UBAI;MG;-16,28;-44,77
509;PONTO NOVO - BA;PONTO NOVO;BA;-10,86;-40,13
2056;SAO GERALDO DO BAIXIO - MG;SAO GERALDO DO BAIXIO;MG;-18,9;-41,36
516;QUEIMADAS - BA;QUEIMADAS;BA;-10,97;-39,62
460;MORPARA - BA;MORPARA;BA;-11,55;-43,28
287;CARDEAL DA SILVA - BA;CARDEAL DA SILVA;BA;-11,94;-37,94
1633;FRANCISCO DUMONT - MG;FRANCISCO DUMONT;MG;-17,31;-44,23
1559;COUTO DE MAGALHAES DE MINAS - MG;COUTO DE MAGALHAES DE MINAS;MG;-18,07;-43,47
1568;CUPARAQUE - MG;CUPARAQUE;MG;-18,96;-41,09
839;JAGUARE - ES;JAGUARE;ES;-18,9;-40,07
2074;SAO JOAO EVANGELISTA - MG;SAO JOAO EVANGELISTA;MG;-18,54;-42,76
804;AGUIA BRANCA - ES;AGUIA BRANCA;ES;-18,98;-40,74
1652;GOVERNADOR VALADARES - MG;GOVERNADOR VALADARES;MG;-18,85;-41,94
1647;GOIABEIRA - MG;GOIABEIRA;MG;-18,98;-41,22
383;ITAGUACU DA BAHIA - BA;ITAGUACU DA BAHIA;BA;-11,01;-42,39
500;PINDOBACU - BA;PINDOBACU;BA;-10,74;-40,36
1678;ICARAI DE MINAS - MG;ICARAI DE MINAS;MG;-16,21;-44,9
2119;SERRA AZUL DE MINAS - MG;SERRA AZUL DE MINAS;MG;-18,36;-43,17
876;VILA VALERIO - ES;VILA VALERIO;ES;-18,99;-40,38
599;UMBURANAS - BA;UMBURANAS;BA;-10,73;-41,32
866;SAO GABRIEL DA PALHA - ES;SAO GABRIEL DA PALHA;ES;-19,01;-40,53
1459;CAMPO AZUL - MG;CAMPO AZUL;MG;-16,5;-44,81
2154;TUMIRITINGA - MG;TUMIRITINGA;MG;-18,97;-41,64
332;FILADELFIA - BA;FILADELFIA;BA;-10,74;-40,13
2106;SARDOA - MG;SARDOA;MG;-18,78;-42,36
1644;GALILEIA - MG;GALILEIA;MG;-18,99;-41,53
1763;LAGOA DOS PATOS - MG;LAGOA DOS PATOS;MG;-16,98;-44,58
326;ESPLANADA - BA;ESPLANADA;BA;-11,79;-37,94
1806;MATERLANDIA - MG;MATERLANDIA;MG;-18,47;-43,06
807;ALTO RIO NOVO - ES;ALTO RIO NOVO;ES;-19,05;-41,01
222;APORA - BA;APORA;BA;-11,66;-38,08
2055;SAO GERALDO DA PIEDADE - MG;SAO GERALDO DA PIEDADE;MG;-18,83;-42,28
1742;JEQUITAI - MG;JEQUITAI;MG;-17,23;-44,44
204;ACAJUTIBA - BA;ACAJUTIBA;BA;-11,66;-38,01
2008;SANTA EFIGENIA DE MINAS - MG;SANTA EFIGENIA DE MINAS;MG;-18,82;-42,44
1356;ALPERCATA - MG;ALPERCATA;MG;-18,97;-41,97
1650;GONZAGA - MG;GONZAGA;MG;-18,82;-42,47
314;CRISOPOLIS - BA;CRISOPOLIS;BA;-11,51;-38,15
473;NORDESTINA - BA;NORDESTINA;BA;-10,82;-39,42
1584;DIVINOLANDIA DE MINAS - MG;DIVINOLANDIA DE MINAS;MG;-18,8;-42,59
483;OLINDINA - BA;OLINDINA;BA;-11,36;-38,33
401;ITIUBA - BA;ITIUBA;BA;-10,69;-39,85
865;SAO DOMINGOS DO NORTE - ES;SAO DOMINGOS DO NORTE;ES;-19,14;-40,62
1578;DIAMANTINA - MG;DIAMANTINA;MG;-18,24;-43,6
2038;SANTO ANTONIO DO ITAMBE - MG;SANTO ANTONIO DO ITAMBE;MG;-18,46;-43,3
1476;CAPITAO ANDRADE - MG;CAPITAO ANDRADE;MG;-19,06;-41,85
479;NOVA SOURE - BA;NOVA SOURE;BA;-11,23;-38,48
1750;JOAQUIM FELICIO - MG;JOAQUIM FELICIO;MG;-17,75;-44,17
221;ANTONIO GONCALVES - BA;ANTONIO GONCALVES;BA;-10,57;-40,27
1930;PINTOPOLIS - MG;PINTOPOLIS;MG;-16,05;-45,15
2186;VIRGINOPOLIS - MG;VIRGINOPOLIS;MG;-18,82;-42,7
2091;SAO ROMAO - MG;SAO ROMAO;MG;-16,36;-45,06
1541;CONSELHEIRO PENA - MG;CONSELHEIRO PENA;MG;-19,17;-41,47
854;PANCAS - ES;PANCAS;ES;-19,22;-40,85
1997;SABINOPOLIS - MG;SABINOPOLIS;MG;-18,66;-43,08
315;CRISTOPOLIS - BA;CRISTOPOLIS;BA;-12,23;-44,42
312;COTEGIPE - BA;COTEGIPE;BA;-12,02;-44,25
395;ITAPICURU - BA;ITAPICURU;BA;-11,31;-38,23
871;SOORETAMA - ES;SOORETAMA;ES;-19,19;-40,09
273;CAMPO FORMOSO - BA;CAMPO FORMOSO;BA;-10,5;-40,32
1655;GUANHAES - MG;GUANHAES;MG;-18,77;-42,93
593;TUCANO - BA;TUCANO;BA;-10,96;-38,78
281;CANSANCAO - BA;CANSANCAO;BA;-10,67;-39,49
234;BARRA - BA;BARRA;BA;-11,08;-43,14
304;CONDE - BA;CONDE;BA;-11,81;-37,61
297;CIPO - BA;CIPO;BA;-11,1;-38,51
1436;BUENOPOLIS - MG;BUENOPOLIS;MG;-17,87;-44,18
1672;IBIAI - MG;IBIAI;MG;-16,86;-44,91
517;QUIJINGUE - BA;QUIJINGUE;BA;-10,75;-39,21
1713;ITANHOMI - MG;ITANHOMI;MG;-19,17;-41,86
231;BAIANOPOLIS - BA;BAIANOPOLIS;BA;-12,3;-44,53
531;RIO REAL - BA;RIO REAL;BA;-11,48;-37,93
860;RIO BANANAL - ES;RIO BANANAL;ES;-19,26;-40,33
616;XIQUE-XIQUE - BA;XIQUE-XIQUE;BA;-10,82;-42,73
1947;PONTO CHIQUE - MG;PONTO CHIQUE;MG;-16,63;-45,06
569;SENHOR DO BONFIM - BA;SENHOR DO BONFIM;BA;-10,46;-40,19
1624;FERNANDES TOURINHO - MG;FERNANDES TOURINHO;MG;-19,15;-42,08
2126;SERRO - MG;SERRO;MG;-18,6;-43,37
412;JANDAIRA - BA;JANDAIRA;BA;-11,56;-37,78
1970;RESPLENDOR - MG;RESPLENDOR;MG;-19,32;-41,25
1571;DATAS - MG;DATAS;MG;-18,44;-43,65
1921;PERIQUITO - MG;PERIQUITO;MG;-19,15;-42,23
525;RIBEIRA DO AMPARO - BA;RIBEIRA DO AMPARO;BA;-11,04;-38,43
1603;ENGENHEIRO CALDAS - MG;ENGENHEIRO CALDAS;MG;-19,21;-42,04
1342;ACUCENA - MG;ACUCENA;MG;-19,07;-42,54
2021;SANTA RITA DO ITUETO - MG;SANTA RITA DO ITUETO;MG;-19,36;-41,38
2133;SOBRALIA - MG;SOBRALIA;MG;-19,23;-42,09
1723;ITUETA - MG;ITUETA;MG;-19,39;-41,17
1651;GOUVEA - MG;GOUVEA;MG;-18,45;-43,74
4666;CRISTINAPOLIS - SE;CRISTINAPOLIS;SE;-11,47;-37,75
2141;TARUMIRIM - MG;TARUMIRIM;MG;-19,28;-42
1433;BRAUNAS - MG;BRAUNAS;MG;-19,05;-42,71
847;MARILANDIA - ES;MARILANDIA;ES;-19,41;-40,54
1364;ALVORADA DE MINAS - MG;ALVORADA DE MINAS;MG;-18,73;-43,36
2115;SENHORA DO PORTO - MG;SENHORA DO PORTO;MG;-18,89;-43,08
4724;TOMAR DO GERU - SE;TOMAR DO GERU;SE;-11,37;-37,84
1960;PRESIDENTE KUBITSCHEK - MG;PRESIDENTE KUBITSCHEK;MG;-18,61;-43,56
843;LINHARES - ES;LINHARES;ES;-19,39;-40,07
1849;NAQUE - MG;NAQUE;MG;-19,23;-42,32
1390;AUGUSTO DE LIMA - MG;AUGUSTO DE LIMA;MG;-18,1;-44,26
4723;TOBIAS BARRETO - SE;TOBIAS BARRETO;SE;-11,18;-37,99
1362;ALVARENGA - MG;ALVARENGA;MG;-19,41;-41,72
526;RIBEIRA DO POMBAL - BA;RIBEIRA DO POMBAL;BA;-10,83;-38,53
216;ANDORINHA - BA;ANDORINHA;BA;-10,34;-39,83
1404;BELO ORIENTE - MG;BELO ORIENTE;MG;-19,22;-42,48
1348;AIMORES - MG;AIMORES;MG;-19,49;-41,06
2174;VARZEA DA PALMA - MG;VARZEA DA PALMA;MG;-17,59;-44,73
1596;DORES DE GUANHAES - MG;DORES DE GUANHAES;MG;-19,05;-42,92
2071;SAO JOAO DO ORIENTE - MG;SAO JOAO DO ORIENTE;MG;-19,33;-42,15
410;JAGUARARI - BA;JAGUARARI;BA;-10,26;-40,19
1515;CHAPADA GAUCHA - MG;CHAPADA GAUCHA;MG;-15,3;-45,61
1747;JOANESIA - MG;JOANESIA;MG;-19,17;-42,67
812;BAIXO GUANDU - ES;BAIXO GUANDU;ES;-19,51;-41,01
1590;DOM CAVATI - MG;DOM CAVATI;MG;-19,37;-42,1
1937;PIRAPORA - MG;PIRAPORA;MG;-17,34;-44,94
1819;MESQUITA - MG;MESQUITA;MG;-19,22;-42,6
820;COLATINA - ES;COLATINA;ES;-19,53;-40,63
459;MONTE SANTO - BA;MONTE SANTO;BA;-10,43;-39,33
1828;MONJOLOS - MG;MONJOLOS;MG;-18,32;-44,11
4678;ITABAIANINHA - SE;ITABAIANINHA;SE;-11,27;-37,79
291;CATOLANDIA - BA;CATOLANDIA;BA;-12,31;-44,86
4676;INDIAROBA - SE;INDIAROBA;SE;-11,51;-37,51
4725;UMBAUBA - SE;UMBAUBA;SE;-11,38;-37,65
1439;BURITIZEIRO - MG;BURITIZEIRO;MG;-17,35;-44,96
1772;LASSANCE - MG;LASSANCE;MG;-17,88;-44,57
1591;DOM JOAQUIM - MG;DOM JOAQUIM;MG;-18,96;-43,25
327;EUCLIDES DA CUNHA - BA;EUCLIDES DA CUNHA;BA;-10,5;-39,01
217;ANGICAL - BA;ANGICAL;BA;-12;-44,69
2043;SANTO HIPOLITO - MG;SANTO HIPOLITO;MG;-18,29;-44,22
551;SAO DESIDERIO - BA;SAO DESIDERIO;BA;-12,36;-44,97
1437;BUGRE - MG;BUGRE;MG;-19,42;-42,24
1669;IAPU - MG;IAPU;MG;-19,43;-42,21
2095;SAO SEBASTIAO DO ANTA - MG;SAO SEBASTIAO DO ANTA;MG;-19,49;-41,98
1488;CARMESIA - MG;CARMESIA;MG;-19,08;-43,14
2009;SANTA FE DE MINAS - MG;SANTA FE DE MINAS;MG;-16,69;-45,41
1692;IPABA - MG;IPABA;MG;-19,41;-42,41
1538;CONGONHAS DO NORTE - MG;CONGONHAS DO NORTE;MG;-18,8;-43,68
2032;SANTANA DO PARAISO - MG;SANTANA DO PARAISO;MG;-19,36;-42,56
2047;SAO DOMINGOS DAS DORES - MG;SAO DOMINGOS DAS DORES;MG;-19,52;-42,01
4654;ARAUA - SE;ARAUA;SE;-11,26;-37,62
4700;PEDRINHAS - SE;PEDRINHAS;SE;-11,19;-37,67
1944;POCRANE - MG;POCRANE;MG;-19,62;-41,63
233;BANZAE - BA;BANZAE;BA;-10,57;-38,61
1689;INHAPIM - MG;INHAPIM;MG;-19,54;-42,12
1625;FERROS - MG;FERROS;MG;-19,23;-43,02
4712;SANTA LUZIA DO ITANHY - SE;SANTA LUZIA DO ITANHY;SE;-11,35;-37,44
1530;CONCEICAO DO MATO DENTRO - MG;CONCEICAO DO MATO DENTRO;MG;-19,03;-43,42
1684;IMBE DE MINAS - MG;IMBE DE MINAS;MG;-19,59;-41,97
1959;PRESIDENTE JUSCELINO - MG;PRESIDENTE JUSCELINO;MG;-18,63;-44,05
869;SAO ROQUE DO CANAA - ES;SAO ROQUE DO CANAA;ES;-19,73;-40,65
239;BARREIRAS - BA;BARREIRAS;BA;-12,15;-44,99
1694;IPATINGA - MG;IPATINGA;MG;-19,46;-42,53
345;HELIOPOLIS - BA;HELIOPOLIS;BA;-10,68;-38,28
4707;RIACHAO DO DANTAS - SE;RIACHAO DO DANTAS;SE;-11,06;-37,72
4657;BOQUIM - SE;BOQUIM;SE;-11,14;-37,62
296;CICERO DANTAS - BA;CICERO DANTAS;BA;-10,6;-38,38
2168;URUCUIA - MG;URUCUIA;MG;-16,13;-45,74
841;JOAO NEIVA - ES;JOAO NEIVA;ES;-19,75;-40,38
4704;POCO VERDE - SE;POCO VERDE;SE;-10,7;-38,18
4669;ESTANCIA - SE;ESTANCIA;SE;-11,26;-37,43
2160;UBAPORANGA - MG;UBAPORANGA;MG;-19,63;-42,1
2042;SANTO ANTONIO DO RIO ABAIXO - MG;SANTO ANTONIO DO RIO ABAIXO;MG;-19,22;-43,25
2169;VARGEM ALEGRE - MG;VARGEM ALEGRE;MG;-19,6;-42,29
835;ITAGUACU - ES;ITAGUACU;ES;-19,8;-40,85
1605;ENTRE FOLHAS - MG;ENTRE FOLHAS;MG;-19,62;-42,23
1548;CORINTO - MG;CORINTO;MG;-18,38;-44,45
2137;TAPARUBA - MG;TAPARUBA;MG;-19,75;-41,61
1551;CORONEL FABRICIANO - MG;CORONEL FABRICIANO;MG;-19,51;-42,62
2099;SAO SEBASTIAO DO RIO PRETO - MG;SAO SEBASTIAO DO RIO PRETO;MG;-19,29;-43,17
1845;MUTUM - MG;MUTUM;MG;-19,8;-41,43
258;BURITIRAMA - BA;BURITIRAMA;BA;-10,7;-43,63
1842;MORRO DO PILAR - MG;MORRO DO PILAR;MG;-19,21;-43,37
329;FATIMA - BA;FATIMA;BA;-10,6;-38,21
810;ARACRUZ - ES;ARACRUZ;ES;-19,82;-40,27
831;IBIRACU - ES;IBIRACU;ES;-19,83;-40,37
1896;PASSABEM - MG;PASSABEM;MG;-19,35;-43,13
1693;IPANEMA - MG;IPANEMA;MG;-19,8;-41,71
837;ITARANA - ES;ITARANA;ES;-19,87;-40,87
2144;TIMOTEO - MG;TIMOTEO;MG;-19,58;-42,64
1924;PIEDADE DE CARATINGA - MG;PIEDADE DE CARATINGA;MG;-19,75;-42,07
842;LARANJA DA TERRA - ES;LARANJA DA TERRA;ES;-19,89;-41,05
4683;LAGARTO - SE;LAGARTO;SE;-10,91;-37,65
522;RIACHAO DAS NEVES - BA;RIACHAO DAS NEVES;BA;-11,74;-44,91
4711;SALGADO - SE;SALGADO;SE;-11,03;-37,47
2014;SANTA MARIA DE ITABIRA - MG;SANTA MARIA DE ITABIRA;MG;-19,44;-43,11
864;SANTA TERESA - ES;SANTA TERESA;ES;-19,93;-40,6
1484;CARATINGA - MG;CARATINGA;MG;-19,79;-42,13
1929;PINGO D'AGUA - MG;PINGO D'AGUA;MG;-19,72;-42,4
827;FUNDAO - ES;FUNDAO;ES;-19,93;-40,4
4720;SIMAO DIAS - SE;SIMAO DIAS;SE;-10,73;-37,81
219;ANTAS - BA;ANTAS;BA;-10,4;-38,33
205;ADUSTINA - BA;ADUSTINA;BA;-10,53;-38,1
2033;SANTANA DO RIACHO - MG;SANTANA DO RIACHO;MG;-19,16;-43,71
491;PARIPIRANGA - BA;PARIPIRANGA;BA;-10,68;-37,86
1732;JAGUARACU - MG;JAGUARACU;MG;-19,64;-42,75
498;PILAO ARCADO - BA;PILAO ARCADO;BA;-10;-42,5
1529;CONCEICAO DE IPANEMA - MG;CONCEICAO DE IPANEMA;MG;-19,92;-41,69
1691;INIMUTABA - MG;INIMUTABA;MG;-18,72;-44,36
1709;ITAMBE DO MATO DENTRO - MG;ITAMBE DO MATO DENTRO;MG;-19,41;-43,32
1011;MAMBAI - GO;MAMBAI;GO;-14,48;-46,11
482;NOVO TRIUNFO - BA;NOVO TRIUNFO;BA;-10,31;-38,4
1420;BOM JESUS DO GALHO - MG;BOM JESUS DO GALHO;MG;-19,82;-42,31
2027;SANTANA DE PIRAPAMA - MG;SANTANA DE PIRAPAMA;MG;-19;-44,04
1841;MORRO DA GARCA - MG;MORRO DA GARCA;MG;-18,54;-44,6
2020;SANTA RITA DE MINAS - MG;SANTA RITA DE MINAS;MG;-19,87;-42,13
1370;ANTONIO DIAS - MG;ANTONIO DIAS;MG;-19,65;-42,87
